match_id,season,date,team,playerName,expected_minutes,source
2022_2022-04-23_Forge_vs_Edmonton,2022,2022-04-23T20:00:00Z,Forge,K. Poku,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Pacific,M. Bustos,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Pacific,J. Heard,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Pacific,Z. Bahous,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Pacific,S. Young,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Pacific,P. Lamothe,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Pacific,C. Toussaint,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Pacific,A. Daniels,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Pacific,Gianni dos Santos,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Pacific,D. Daniels,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Pacific,G. Mukumbilwa,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Pacific,R. Kratt,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Wanderers,C. N'Sa,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Wanderers,T. Meilleur-Giguère,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Wanderers,S. Rea,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Wanderers,Eriks Santos,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Wanderers,M. Camara,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Wanderers,W. Timóteo,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Wanderers,J. Gagnon-Laparé,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Wanderers,C. Loughrey,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Wanderers,P. Schaale,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Wanderers,M. Omar,90.0,calculated
2022_2022-04-23_Pacific_vs_HFX_Wanderers,2022,2022-04-23T23:00:00Z,Wanderers,C. Bent,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Atlético,O. Bassett,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Atlético,A. Sissoko,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Atlético,N. Ingham,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Atlético,M. Tissot,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Atlético,Miguel Acosta,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Atlético,Diego Espejo,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Atlético,A. Sissoko,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Atlético,B. Tabla,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Atlético,A. Đidić,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Atlético,B. Levis,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Atlético,S. Salter,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Valour,A. Baquero,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Valour,Z. Fernandez,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Valour,R. Romeo,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Valour,D. Fordyce,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Valour,S. Cebara,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Valour,A. Jean-Baptiste,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Valour,A. Samaké,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Valour,T. Mourdoukoutas,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Valour,Roberto Alarcón,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Valour,W. Ponce,90.0,calculated
2022_2022-04-24_Atlético_Ottawa_vs_Valour,2022,2022-04-24T19:00:00Z,Valour,M. Polisi,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Edmonton,S. Triantafillou,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Edmonton,B. Bissainthe,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Edmonton,A. González,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Edmonton,K. Porter,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Edmonton,K. Mansaray,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Edmonton,M. Krutzen,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Edmonton,L. Singh,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Edmonton,C. Fayia,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Edmonton,G. Darling,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Edmonton,S. Shome,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Edmonton,T. Timoteo,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Pacific,M. Bustos,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Pacific,J. Heard,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Pacific,Z. Bahous,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Pacific,S. Young,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Pacific,P. Lamothe,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Pacific,C. Toussaint,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Pacific,A. Daniels,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Pacific,Gianni dos Santos,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Pacific,D. Daniels,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Pacific,G. Mukumbilwa,90.0,calculated
2022_2022-04-28_Edmonton_vs_Pacific,2022,2022-04-28T01:00:00Z,Pacific,R. Kratt,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,Atlético,O. Bassett,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,Atlético,A. Sissoko,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,Atlético,N. Ingham,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,Atlético,M. Tissot,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,Atlético,Miguel Acosta,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,Atlético,Diego Espejo,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,Atlético,A. Sissoko,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,Atlético,B. Tabla,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,Atlético,A. Đidić,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,Atlético,B. Levis,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,Atlético,S. Salter,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,York,J. Wilson,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,York,O. De Rosario,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,York,N. Higgins,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,York,L. Singh,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,York,Gabriel Bitar,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,York,R. Thompson,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,York,M. Hernández,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,York,E. Adekugbe,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,York,Matthew Baldisimo,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,York,J. Di Chiara,90.0,calculated
2022_2022-04-29_York_United_vs_Atlético_Ottawa,2022,2022-04-29T23:30:00Z,York,T. Mohammed,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Edmonton,S. Triantafillou,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Edmonton,B. Bissainthe,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Edmonton,A. González,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Edmonton,K. Porter,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Edmonton,K. Mansaray,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Edmonton,M. Krutzen,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Edmonton,L. Singh,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Edmonton,C. Fayia,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Edmonton,G. Darling,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Edmonton,S. Shome,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Edmonton,T. Timoteo,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Wanderers,C. N'Sa,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Wanderers,T. Meilleur-Giguère,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Wanderers,S. Rea,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Wanderers,Eriks Santos,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Wanderers,M. Camara,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Wanderers,W. Timóteo,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Wanderers,J. Gagnon-Laparé,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Wanderers,C. Loughrey,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Wanderers,P. Schaale,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Wanderers,M. Omar,90.0,calculated
2022_2022-04-30_HFX_Wanderers_vs_Edmonton,2022,2022-04-30T18:00:00Z,Wanderers,C. Bent,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Cavalry,D. Zator,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Cavalry,M. Carducci,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Cavalry,J. Escalante,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Cavalry,D. Klomp,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Cavalry,A. Musse,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Cavalry,D. Gutiérrez,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Cavalry,S. Shome,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Cavalry,M. Trafford,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Cavalry,J. Mason,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Cavalry,T. Warschewski,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Cavalry,C. Trafford,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Pacific,M. Bustos,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Pacific,J. Heard,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Pacific,Z. Bahous,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Pacific,S. Young,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Pacific,P. Lamothe,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Pacific,C. Toussaint,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Pacific,A. Daniels,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Pacific,Gianni dos Santos,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Pacific,D. Daniels,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Pacific,G. Mukumbilwa,90.0,calculated
2022_2022-05-01_Cavalry_vs_Pacific,2022,2022-05-01T21:30:00Z,Pacific,R. Kratt,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,Forge,A. Achinioti-Jönsson,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,Forge,T. Henry,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,Forge,A. Hojabrpour,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,Forge,K. Bekker,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,Forge,T. Borges,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,Forge,D. Choinière,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,Forge,R. Rama,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,Forge,G. Metusala,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,Forge,B. Wright,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,Forge,M. Owolabi-Belewu,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,Forge,K. Poku,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,York,J. Wilson,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,York,O. De Rosario,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,York,N. Higgins,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,York,L. Singh,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,York,Gabriel Bitar,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,York,R. Thompson,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,York,M. Hernández,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,York,E. Adekugbe,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,York,Matthew Baldisimo,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,York,J. Di Chiara,90.0,calculated
2022_2022-05-06_York_United_vs_Forge,2022,2022-05-06T23:00:00Z,York,T. Mohammed,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Cavalry,D. Zator,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Cavalry,M. Carducci,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Cavalry,J. Escalante,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Cavalry,D. Klomp,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Cavalry,A. Musse,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Cavalry,D. Gutiérrez,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Cavalry,S. Shome,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Cavalry,M. Trafford,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Cavalry,J. Mason,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Cavalry,T. Warschewski,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Cavalry,C. Trafford,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Edmonton,S. Triantafillou,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Edmonton,B. Bissainthe,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Edmonton,A. González,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Edmonton,K. Porter,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Edmonton,K. Mansaray,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Edmonton,M. Krutzen,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Edmonton,L. Singh,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Edmonton,C. Fayia,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Edmonton,G. Darling,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Edmonton,S. Shome,90.0,calculated
2022_2022-05-07_Edmonton_vs_Cavalry,2022,2022-05-07T02:00:00Z,Edmonton,T. Timoteo,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Valour,A. Baquero,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Valour,Z. Fernandez,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Valour,R. Romeo,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Valour,D. Fordyce,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Valour,S. Cebara,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Valour,A. Jean-Baptiste,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Valour,A. Samaké,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Valour,T. Mourdoukoutas,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Valour,Roberto Alarcón,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Valour,W. Ponce,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Valour,M. Polisi,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Wanderers,C. N'Sa,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Wanderers,T. Meilleur-Giguère,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Wanderers,S. Rea,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Wanderers,Eriks Santos,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Wanderers,M. Camara,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Wanderers,W. Timóteo,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Wanderers,J. Gagnon-Laparé,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Wanderers,C. Loughrey,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Wanderers,P. Schaale,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Wanderers,M. Omar,90.0,calculated
2022_2022-05-07_Valour_vs_HFX_Wanderers,2022,2022-05-07T19:00:00Z,Wanderers,C. Bent,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Atlético,O. Bassett,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Atlético,A. Sissoko,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Atlético,N. Ingham,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Atlético,M. Tissot,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Atlético,Miguel Acosta,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Atlético,Diego Espejo,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Atlético,A. Sissoko,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Atlético,B. Tabla,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Atlético,A. Đidić,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Atlético,B. Levis,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Atlético,S. Salter,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Pacific,M. Bustos,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Pacific,J. Heard,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Pacific,Z. Bahous,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Pacific,S. Young,90.0,calculated
2022_2022-05-07_Atlético_Ottawa_vs_Pacific,2022,2022-05-07T22:00:00Z,Pacific,P. Lamothe,90.0,calculated
